section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,88,1767938528188532825,1767938528248657825,60,253.97711192824443,16.287799299955587,4522.113543193592,7214.447670390062
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,89,1767938528844156825,1767938528889156825,45,165.16582615249135,10.620515801491157,3681.4612934841425,5345.474219868433
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,90,1767938529084413825,1767938529109408825,25,23.910437857708562,1.5311125478228185,984.6743174444397,1077.4923499590561
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,91,1767938529249530825,1767938529269530825,20,19.015271959195914,1.2106213411013766,965.7025356642371,1217.4022692558833
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,92,1767938529609905825,1767938529790029825,180,38.71342720440267,2.4712105217741716,3059.3353659595523,7423.761950754702
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,93,1767938529900154825,1767938529990279825,90,64.4905910984791,4.075238375973519,854.3121201297381,1163.7115836714481
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,94,1767938530765903825,1767938530796028825,30,38.57901331610963,2.4583859795653815,1254.4138301302366,1525.2713907978355
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,95,1767938531536652825,1767938531576652825,40,74.94493046530886,4.7574054952736615,1893.7121214437966,2672.036594512625
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,96,1767938531671776825,1767938531711788825,40,98.44472098565771,6.2666438827008,2464.43738466992,3362.045460313498
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,97,1767938532792775825,1767938532847900825,55,41.290517836386954,2.636359613487964,1260.5400425433165,2154.4222513844334
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,98,1767938533023024825,1767938533058024825,35,71.53362065558953,4.560359896918951,2031.330641301124,2583.674756309133
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,99,1767938533903898825,1767938534054023825,150,564.0928541590195,36.17530402360406,3880.2237061077444,5574.688363083668
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,100,1767938534284147825,1767938534394272825,110,145.46610834809206,9.36236729920548,2969.83277681209,7180.353175472214
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,101,1767938534729647825,1767938534789646825,60,211.5708943621765,13.702304299449759,3737.6746883997016,5702.746076403998
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,102,1767938535210021825,1767938535295146825,85,413.33489820247956,26.678078952050306,5508.276504345902,8502.764833609392
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,103,1767938535600397825,1767938535680520825,80,291.98882490477894,18.71477399518506,4472.859488085106,6642.40372652732
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,104,1767938535790645825,1767938535830658825,40,145.72803985633035,9.33321744306483,5501.445199409547,7355.784615214849
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,105,1767938536010770825,1767938536065894825,55,205.9130304263565,13.210129957719646,5055.67815937185,7659.849393606615
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,106,1767938536306144825,1767938536346144825,40,91.66737074913254,5.856546572413086,2315.7953742990294,3193.131692837483
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,107,1767938536521269825,1767938536801530825,280,831.3716890043082,53.168389050439956,7006.393537523662,16516.60796246929
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,108,1767938536956643825,1767938537001768825,45,184.8354211030539,11.888627100776503,6790.572002159609,9426.775985736664
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,109,1767938537146893825,1767938537201893825,55,305.7081025187087,19.72159235497476,6258.1948484119375,9793.978718267324
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,110,1767938537382142825,1767938537482142825,100,115.49583477002531,7.483804335569174,1810.882244660522,4382.735346080252
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,111,1767938537852517825,1767938537907517825,55,209.92855865211868,13.536992603303531,3963.7474093145615,5912.706032133222
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,112,1767938538368016825,1767938538433016825,65,279.74874373964525,18.02578698763028,4461.531951921911,7132.645250068622
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,113,1767938538678266825,1767938538818395825,140,623.4547713187077,40.175238501053535,5696.084012793529,11864.857832102658
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,114,1767938539038640825,1767938539098640825,60,247.45969421934018,15.98310351853298,5480.098992755639,8169.801771409324
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,115,1767938539283889825,1767938539338890825,55,154.3565242759302,9.984150695309788,2509.7499673077464,3781.1023636256123
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,116,1767938539934518825,1767938540054513825,120,138.44320196231007,8.934353059155374,3418.9525630258795,5560.602459507723
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,117,1767938540354888825,1767938540389888825,35,75.46808917428035,4.879621349246383,1928.6128505889342,2476.847242418622
